,work_year,employment_type,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,job_title,experience_level,company_size
14468,2023,FT,180000,USD,180000,US,0,US,Data Engineer,Senior,Medium
14469,2023,FT,196200,USD,196200,US,0,US,Data Engineer,Expert,Medium
14470,2023,FT,150900,USD,150900,US,0,US,Data Engineer,Expert,Medium
14471,2023,FT,168400,USD,168400,US,0,US,Data Scientist,Senior,Medium
14472,2023,FT,105200,USD,105200,US,0,US,Data Scientist,Senior,Medium
14473,2023,FT,95000,USD,95000,ES,100,ES,Data Engineer,Middle,Medium
14474,2023,FT,80000,USD,80000,ES,100,ES,Data Engineer,Middle,Medium
14475,2023,FT,116000,USD,116000,US,0,US,Data Analyst,Middle,Medium
14476,2023,FT,72000,USD,72000,US,0,US,Data Analyst,Middle,Medium
14477,2023,FT,207000,USD,207000,US,0,US,Analytics Engineer,Senior,Medium
14478,2023,FT,167000,USD,167000,US,0,US,Analytics Engineer,Senior,Medium
14479,2023,FT,145000,USD,145000,US,0,US,Machine Learning Engineer,Senior,Medium
14480,2023,FT,135000,USD,135000,US,0,US,Machine Learning Engineer,Senior,Medium
14481,2023,FT,105000,USD,105000,US,0,US,Data Engineer,Middle,Medium
14482,2023,FT,70000,USD,70000,US,0,US,Data Engineer,Middle,Medium
14483,2023,FT,180000,USD,180000,US,100,US,Data Architect,Senior,Medium
14484,2023,FT,115000,USD,115000,US,100,US,Data Architect,Senior,Medium
14485,2023,FT,133800,USD,133800,US,100,US,Data Engineer,Senior,Medium
14486,2023,FT,96100,USD,96100,US,100,US,Data Engineer,Senior,Medium
14487,2023,FT,120000,USD,120000,US,0,US,Data Analyst,Middle,Medium
14488,2023,FT,80000,USD,80000,US,0,US,Data Analyst,Middle,Medium
14489,2023,FT,140000,USD,140000,US,0,US,Data Scientist,Senior,Medium
14490,2023,FT,100000,USD,100000,US,0,US,Data Scientist,Senior,Medium
14491,2023,FT,150000,USD,150000,US,0,US,Research Scientist,Senior,Medium
14492,2023,FT,120000,USD,120000,US,0,US,Research Scientist,Senior,Medium
14493,2023,FT,140000,USD,140000,US,100,US,Cloud Database Engineer,Senior,Medium
14494,2023,FT,115000,USD,115000,US,100,US,Cloud Database Engineer,Senior,Medium
14495,2023,FT,297300,USD,297300,US,100,US,Data Scientist,Senior,Medium
14496,2023,FT,198200,USD,198200,US,100,US,Data Scientist,Senior,Medium
14497,2023,FT,297300,USD,297300,US,100,US,Data Scientist,Senior,Medium
14498,2023,FT,198200,USD,198200,US,100,US,Data Scientist,Senior,Medium
14499,2023,FT,202000,USD,202000,US,100,US,Data Engineer,Senior,Medium
14500,2023,FT,135000,USD,135000,US,100,US,Data Engineer,Senior,Medium
14501,2023,FT,110000,USD,110000,US,100,US,Data Scientist,Senior,Medium
14502,2023,FT,84000,USD,84000,US,100,US,Data Scientist,Senior,Medium
14503,2023,FT,219000,USD,219000,US,50,US,Machine Learning Engineer,Middle,Large
14504,2023,FT,230000,USD,230000,US,100,US,Applied Scientist,Senior,Medium
14505,2023,FT,196000,USD,196000,US,100,US,Applied Scientist,Senior,Medium
14506,2023,FT,140000,USD,140000,US,100,US,BI Developer,Senior,Medium
14507,2023,FT,110000,USD,110000,US,100,US,BI Developer,Senior,Medium
14508,2023,FT,150000,USD,150000,US,0,US,Data Analyst,Middle,Medium
14509,2023,FT,100000,USD,100000,US,0,US,Data Analyst,Middle,Medium
14510,2023,FT,160000,USD,160000,US,0,US,Data Engineer,Senior,Medium
14511,2023,FT,110000,USD,110000,US,0,US,Data Engineer,Senior,Medium
14512,2023,FT,185900,USD,185900,US,0,US,Data Scientist,Senior,Medium
14513,2023,FT,129300,USD,129300,US,0,US,Data Scientist,Senior,Medium
14514,2023,FT,126100,USD,126100,US,0,US,Applied Scientist,Senior,Large
14515,2023,FT,72000,USD,72000,US,0,US,Applied Scientist,Senior,Large
14516,2023,FT,170000,USD,170000,US,100,US,Data Engineer,Senior,Medium
14517,2023,FT,150000,USD,150000,US,100,US,Data Engineer,Senior,Medium
14518,2023,FT,175000,USD,175000,US,100,US,Machine Learning Engineer,Middle,Medium
14519,2023,FT,140000,USD,140000,US,100,US,Machine Learning Engineer,Middle,Medium
14520,2023,FT,240500,USD,240500,US,0,US,Data Analyst,Senior,Medium
14521,2023,FT,137500,USD,137500,US,0,US,Data Analyst,Senior,Medium
14522,2023,FT,187500,USD,187500,US,0,US,Data Scientist,Middle,Medium
14523,2023,FT,165000,USD,165000,US,0,US,Data Scientist,Middle,Medium
14524,2023,FT,60000,GBP,73824,GB,0,GB,Machine Learning Engineer,Middle,Large
14525,2022,PT,24000,EUR,25216,ES,100,US,Data Analyst,Entry,Large
14526,2023,FT,210000,USD,210000,US,0,US,Research Scientist,Senior,Medium
14527,2023,FT,165750,USD,165750,US,0,US,Research Scientist,Senior,Medium
14528,2023,FT,225000,USD,225000,US,100,US,Machine Learning Scientist,Senior,Medium
14529,2023,FT,165750,USD,165750,US,100,US,Machine Learning Scientist,Senior,Medium
14530,2023,FT,89700,GBP,110367,GB,0,GB,Machine Learning Engineer,Middle,Medium
14531,2023,FT,55250,GBP,67979,GB,0,GB,Machine Learning Engineer,Middle,Medium
14532,2023,FT,135000,USD,135000,US,100,US,Data Scientist,Senior,Medium
14533,2023,FT,115000,USD,115000,US,100,US,Data Scientist,Senior,Medium
14534,2023,FT,275000,USD,275000,US,0,US,NLP Engineer,Senior,Medium
14535,2023,FT,175000,USD,175000,US,0,US,NLP Engineer,Senior,Medium
14536,2023,FT,170000,USD,170000,US,100,US,Data Scientist,Senior,Medium
14537,2023,FT,140000,USD,140000,US,100,US,Data Scientist,Senior,Medium
14538,2023,FT,175308,USD,175308,US,0,US,Data Engineer,Senior,Medium
14539,2023,FT,100706,USD,100706,US,0,US,Data Engineer,Senior,Medium
14540,2023,FT,235000,USD,235000,US,0,US,NLP Engineer,Senior,Medium
14541,2023,FT,135000,USD,135000,US,0,US,NLP Engineer,Senior,Medium
14542,2023,FT,310000,USD,310000,US,0,US,Data Engineer,Senior,Medium
14543,2023,FT,229000,USD,229000,US,0,US,Data Engineer,Senior,Medium
14544,2023,FT,289076,USD,289076,US,0,US,ML Engineer,Senior,Medium
14545,2023,FT,202353,USD,202353,US,0,US,ML Engineer,Senior,Medium
14546,2023,FT,65000,EUR,70179,PT,0,PT,Data Engineer,Senior,Medium
14547,2023,FT,35000,EUR,37788,PT,0,PT,Data Engineer,Senior,Medium
14548,2023,FT,120000,USD,120000,US,100,US,Research Engineer,Middle,Medium
14549,2023,FT,100000,USD,100000,US,100,US,Research Engineer,Middle,Medium
14550,2023,FT,226700,USD,226700,US,0,US,Data Engineer,Senior,Medium
14551,2023,FT,133300,USD,133300,US,0,US,Data Engineer,Senior,Medium
14552,2023,FT,125000,USD,125000,US,0,US,Data Analyst,Senior,Medium
14553,2023,FT,85000,USD,85000,US,0,US,Data Analyst,Senior,Medium
14554,2023,FT,130000,USD,130000,US,100,US,Data Analyst,Senior,Medium
14555,2023,FT,80000,USD,80000,US,100,US,Data Analyst,Senior,Medium
14556,2023,FT,120000,USD,120000,US,0,US,Data Engineer,Middle,Medium
14557,2023,FT,100000,USD,100000,US,0,US,Data Engineer,Middle,Medium
14558,2021,FT,4000000,INR,54094,IN,100,IN,Data Scientist,Senior,Large
14559,2022,FT,1440000,INR,18314,IN,50,IN,Business Data Analyst,Middle,Large
14560,2023,FT,231250,USD,231250,US,100,US,Data Engineer,Senior,Medium
14561,2023,FT,138750,USD,138750,US,100,US,Data Engineer,Senior,Medium
14562,2023,FT,199000,USD,199000,US,0,US,Data Engineer,Senior,Medium
14563,2023,FT,162000,USD,162000,US,0,US,Data Engineer,Senior,Medium
14564,2023,FT,160000,USD,160000,US,0,US,Data Engineer,Entry,Medium
14565,2023,FT,135000,USD,135000,US,0,US,Data Engineer,Entry,Medium
14566,2022,FT,100000,USD,100000,US,100,US,Data Scientist,Entry,Medium
14567,2023,FT,200000,USD,200000,US,0,US,Research Scientist,Senior,Medium
14568,2023,FT,150000,USD,150000,US,0,US,Research Scientist,Senior,Medium
14569,2023,FT,160000,USD,160000,US,0,US,Research Engineer,Entry,Medium
14570,2023,FT,120000,USD,120000,US,0,US,Research Engineer,Entry,Medium
14571,2023,FT,250000,USD,250000,US,0,US,Research Scientist,Senior,Medium
14572,2023,FT,200000,USD,200000,US,0,US,Research Scientist,Senior,Medium
14573,2023,FT,150000,USD,150000,US,0,US,Deep Learning Engineer,Entry,Medium
14574,2023,FT,120000,USD,120000,US,0,US,Deep Learning Engineer,Entry,Medium
14575,2023,FT,150000,USD,150000,US,0,US,Research Engineer,Senior,Medium
14576,2023,FT,100000,USD,100000,US,0,US,Research Engineer,Senior,Medium
14577,2022,FT,133000,USD,133000,NL,0,NL,Data Analytics Manager,Senior,Large
14578,2023,FT,272550,USD,272550,US,0,US,Data Scientist,Senior,Medium
14579,2023,FT,198200,USD,198200,US,0,US,Data Scientist,Senior,Medium
14580,2023,FT,182000,USD,182000,US,0,US,Data Scientist,Senior,Medium
14581,2023,FT,140000,USD,140000,US,0,US,Data Scientist,Senior,Medium
14582,2023,FT,200000,USD,200000,US,0,US,Data Engineer,Senior,Medium
14583,2023,FT,160000,USD,160000,US,0,US,Data Engineer,Senior,Medium
14584,2023,FT,204500,USD,204500,US,0,US,Machine Learning Engineer,Senior,Medium
14585,2023,FT,142200,USD,142200,US,0,US,Machine Learning Engineer,Senior,Medium
14586,2023,FT,120000,USD,120000,US,0,US,Data Scientist,Middle,Medium
14587,2023,FT,105000,USD,105000,US,0,US,Data Scientist,Middle,Medium
14588,2023,FT,187500,USD,187500,US,100,US,Data Engineer,Senior,Medium
14589,2023,FT,175000,USD,175000,US,100,US,Data Engineer,Senior,Medium
14590,2023,FT,204500,USD,204500,US,0,US,Machine Learning Engineer,Senior,Medium
14591,2023,FT,142200,USD,142200,US,0,US,Machine Learning Engineer,Senior,Medium
14592,2023,FT,155000,USD,155000,US,100,US,Data Analyst,Senior,Medium
14593,2023,FT,64000,USD,64000,US,100,US,Data Analyst,Senior,Medium
14594,2023,FT,235000,USD,235000,US,0,US,Computer Vision Engineer,Senior,Medium
14595,2023,FT,185000,USD,185000,US,0,US,Computer Vision Engineer,Senior,Medium
14596,2023,FT,174500,USD,174500,US,0,US,Data Architect,Senior,Medium
14597,2023,FT,113000,USD,113000,US,0,US,Data Architect,Senior,Medium
14598,2023,FT,143100,USD,143100,CA,0,CA,Data Scientist,Senior,Medium
14599,2023,FT,113000,USD,113000,CA,0,CA,Data Scientist,Senior,Medium
14600,2023,FT,184000,USD,184000,US,100,US,Applied Scientist,Senior,Medium
14601,2023,FT,142000,USD,142000,US,100,US,Applied Scientist,Senior,Medium
14602,2023,FT,140000,USD,140000,US,0,US,Data Scientist,Senior,Medium
14603,2023,FT,120000,USD,120000,US,0,US,Data Scientist,Senior,Medium
14604,2023,FT,174500,USD,174500,US,0,US,Data Architect,Senior,Medium
14605,2023,FT,113000,USD,113000,US,0,US,Data Architect,Senior,Medium
14606,2023,FT,180560,USD,180560,US,0,US,Data Scientist,Senior,Medium
14607,2023,FT,115440,USD,115440,US,0,US,Data Scientist,Senior,Medium
14608,2023,FT,140000,USD,140000,US,0,US,Data Scientist,Senior,Medium
14609,2023,FT,120000,USD,120000,US,0,US,Data Scientist,Senior,Medium
14610,2023,FT,248100,USD,248100,US,0,US,Research Scientist,Senior,Medium
14611,2023,FT,145900,USD,145900,US,0,US,Research Scientist,Senior,Medium
14612,2023,FT,120000,USD,120000,CA,0,CA,Data Scientist,Senior,Medium
14613,2023,FT,110000,USD,110000,CA,0,CA,Data Scientist,Senior,Medium
14614,2023,FT,291500,USD,291500,US,0,US,Data Engineer,Senior,Medium
14615,2023,FT,180000,USD,180000,US,0,US,Data Engineer,Senior,Medium
14616,2023,FT,62000,GBP,76284,GB,100,GB,Machine Learning Engineer,Middle,Medium
14617,2023,FT,52000,GBP,63980,GB,100,GB,Machine Learning Engineer,Middle,Medium
14618,2023,FT,161800,USD,161800,US,0,US,Data Engineer,Senior,Medium
14619,2023,FT,141600,USD,141600,US,0,US,Data Engineer,Senior,Medium
14620,2023,FT,48000,GBP,59059,GB,100,GB,Machine Learning Engineer,Middle,Medium
14621,2023,FT,38000,GBP,46755,GB,100,GB,Machine Learning Engineer,Middle,Medium
14622,2023,FT,166000,USD,166000,US,100,US,Data Engineer,Senior,Medium
14623,2023,FT,128000,USD,128000,US,100,US,Data Engineer,Senior,Medium
14624,2023,FT,170000,USD,170000,US,100,US,Data Architect,Senior,Medium
14625,2023,FT,110000,USD,110000,US,100,US,Data Architect,Senior,Medium
14626,2023,FT,160000,USD,160000,US,100,US,Data Engineer,Senior,Medium
14627,2023,FT,75000,USD,75000,US,100,US,Data Engineer,Senior,Medium
14628,2023,FT,236000,USD,236000,US,100,US,Data Engineer,Senior,Medium
14629,2023,FT,182000,USD,182000,US,100,US,Data Engineer,Senior,Medium
14630,2022,FT,130000,USD,130000,US,0,US,Data Scientist,Entry,Medium
14631,2023,FT,150000,USD,150000,US,0,US,Data Analyst,Middle,Medium
14632,2023,FT,100000,USD,100000,US,0,US,Data Analyst,Middle,Medium
14633,2023,FT,261500,USD,261500,US,0,US,Machine Learning Engineer,Senior,Large
14634,2023,FT,134500,USD,134500,US,0,US,Machine Learning Engineer,Senior,Large
14635,2023,FT,130000,USD,130000,US,0,US,Data Scientist,Middle,Medium
14636,2023,FT,90000,USD,90000,US,0,US,Data Scientist,Middle,Medium
14637,2023,FT,160000,USD,160000,US,0,US,Data Engineer,Entry,Medium
14638,2023,FT,135000,USD,135000,US,0,US,Data Engineer,Entry,Medium
14639,2022,FT,125000,USD,125000,US,100,US,Manager Data Management,Senior,Large
14640,2022,FT,175000,USD,175000,US,0,US,Data Engineer,Senior,Medium
14641,2022,FT,155000,USD,155000,US,0,US,Data Engineer,Senior,Medium
14642,2022,FT,153600,USD,153600,US,0,US,Data Engineer,Senior,Medium
14643,2022,FT,106800,USD,106800,US,0,US,Data Engineer,Senior,Medium
14644,2022,FT,150000,USD,150000,US,0,US,Data Scientist,Senior,Medium
14645,2022,FT,140000,USD,140000,US,0,US,Data Scientist,Senior,Medium
14646,2022,FT,122000,USD,122000,US,0,US,Data Scientist,Senior,Medium
14647,2022,FT,94500,USD,94500,US,0,US,Data Scientist,Senior,Medium
14648,2022,FT,170000,USD,170000,US,0,US,Data Engineer,Senior,Medium
14649,2022,FT,130000,USD,130000,US,0,US,Data Engineer,Senior,Medium
14650,2022,FT,145000,USD,145000,US,0,US,Data Scientist,Senior,Medium
14651,2022,FT,128000,USD,128000,US,0,US,Data Scientist,Senior,Medium
14652,2022,FT,145000,USD,145000,US,0,US,Data Engineer,Senior,Medium
14653,2022,FT,100000,USD,100000,US,0,US,Data Engineer,Senior,Medium
14654,2022,FT,175000,USD,175000,US,0,US,Data Engineer,Senior,Medium
14655,2022,FT,120000,USD,120000,US,0,US,Data Engineer,Senior,Medium
14656,2022,FT,145000,USD,145000,US,0,US,Data Engineer,Senior,Medium
14657,2022,FT,115000,USD,115000,US,0,US,Data Engineer,Senior,Medium
14658,2022,FT,150000,USD,150000,US,100,US,Applied Machine Learning Scientist,Senior,Medium
14659,2022,FT,150000,USD,150000,US,0,US,Data Analyst,Middle,Medium
14660,2022,FT,100000,USD,100000,US,0,US,Data Analyst,Middle,Medium
14661,2022,FT,150000,USD,150000,US,100,US,Data Scientist,Middle,Medium
14662,2022,FT,127500,USD,127500,US,100,US,Data Scientist,Middle,Medium
14663,2022,FT,126500,USD,126500,US,100,US,Data Scientist,Senior,Medium
14664,2022,FT,51000,USD,51000,US,100,US,Data Scientist,Senior,Medium
14665,2022,FT,260000,USD,260000,US,0,US,Data Engineer,Middle,Medium
14666,2022,FT,175000,USD,175000,US,0,US,Data Engineer,Middle,Medium
14667,2022,FT,40000,USD,40000,AU,100,PK,Applied Data Scientist,Entry,Medium
14668,2022,FT,40000,USD,40000,PK,100,AU,AI Programmer,Entry,Medium
14669,2022,FT,250000,USD,250000,US,100,US,Data Engineer,Senior,Medium
14670,2022,FT,63000,USD,63000,US,100,US,Data Engineer,Senior,Medium
14671,2022,FT,210000,USD,210000,US,100,US,Machine Learning Engineer,Senior,Medium
14672,2022,FT,160000,USD,160000,US,100,US,Machine Learning Engineer,Senior,Medium
14673,2022,FT,272550,USD,272550,US,100,US,Data Scientist,Senior,Medium
14674,2022,FT,198200,USD,198200,US,100,US,Data Scientist,Senior,Medium
14675,2022,FT,90000,EUR,94560,FR,100,FR,Data Scientist,Middle,Medium
14676,2022,FT,50000,EUR,52533,FR,100,FR,Data Scientist,Middle,Medium
14677,2022,FT,220000,USD,220000,US,0,US,Data Scientist,Senior,Medium
14678,2022,FT,146000,USD,146000,US,0,US,Data Scientist,Senior,Medium
14679,2022,FT,150000,USD,150000,US,0,US,Data Analyst,Middle,Medium
14680,2022,FT,100000,USD,100000,US,0,US,Data Analyst,Middle,Medium
14681,2022,FT,248400,USD,248400,CA,100,CA,Machine Learning Engineer,Senior,Medium
14682,2022,FT,183600,USD,183600,CA,100,CA,Machine Learning Engineer,Senior,Medium
14683,2022,FT,150000,USD,150000,US,100,US,Data Engineer,Middle,Medium
14684,2022,FT,150000,USD,150000,US,100,US,Data Engineer,Middle,Medium
14685,2022,FT,40000,USD,40000,PK,100,AU,Machine Learning Developer,Entry,Medium
14686,2022,FT,4460000,INR,56723,IN,0,IN,Lead Data Scientist,Senior,Large
14687,2022,FT,120000,USD,120000,US,0,US,Data Engineer,Middle,Medium
14688,2022,FT,95000,USD,95000,US,0,US,Data Engineer,Middle,Medium
14689,2022,FT,160000,USD,160000,US,0,US,Data Engineer,Entry,Medium
14690,2022,FT,135000,USD,135000,US,0,US,Data Engineer,Entry,Medium
14691,2022,FT,23000,EUR,24165,IT,50,IT,Data Scientist,Entry,Medium
14692,2022,FT,216000,USD,216000,US,100,US,Data Engineer,Senior,Medium
14693,2022,FT,144000,USD,144000,US,100,US,Data Engineer,Senior,Medium
14694,2022,FT,85000,USD,85000,US,0,US,Data Engineer,Entry,Medium
14695,2022,FT,65000,USD,65000,US,0,US,Data Engineer,Entry,Medium
14696,2022,FT,149000,USD,149000,US,100,US,Data Analyst,Senior,Medium
14697,2022,FT,119000,USD,119000,US,100,US,Data Analyst,Senior,Medium
14698,2022,FT,140000,USD,140000,US,0,US,Data Scientist,Senior,Medium
14699,2022,FT,120000,USD,120000,US,0,US,Data Scientist,Senior,Medium
14700,2022,FT,150000,USD,150000,US,0,US,Data Scientist,Middle,Medium
14701,2022,FT,110000,USD,110000,US,0,US,Data Scientist,Middle,Medium
14702,2022,FT,246000,USD,246000,US,100,US,Machine Learning Engineer,Senior,Medium
14703,2022,FT,201000,USD,201000,US,100,US,Machine Learning Engineer,Senior,Medium
14704,2022,FT,190000,USD,190000,US,0,US,Data Scientist,Senior,Medium
14705,2022,FT,155000,USD,155000,US,0,US,Data Scientist,Senior,Medium
14706,2022,FT,235000,USD,235000,US,100,US,ML Engineer,Senior,Medium
14707,2022,FT,185000,USD,185000,US,100,US,ML Engineer,Senior,Medium
14708,2022,FT,190000,USD,190000,US,100,US,Cloud Database Engineer,Senior,Medium
14709,2022,FT,160000,USD,160000,US,100,US,Cloud Database Engineer,Senior,Medium
14710,2022,FT,100000,USD,100000,US,100,US,Product Data Analyst,Entry,Medium
14711,2022,FT,130000,USD,130000,US,0,US,Data Engineer,Middle,Medium
14712,2022,FT,115000,USD,115000,US,0,US,Data Engineer,Middle,Medium
14713,2022,FT,75000,GBP,92350,GB,0,GB,Data Scientist,Middle,Medium
14714,2022,FT,55000,GBP,67723,GB,0,GB,Data Scientist,Middle,Medium
14715,2022,FT,105000,USD,105000,US,0,US,Data Engineer,Middle,Medium
14716,2022,FT,70000,USD,70000,US,0,US,Data Engineer,Middle,Medium
14717,2022,FT,204500,USD,204500,US,0,US,Machine Learning Engineer,Senior,Medium
14718,2022,FT,142200,USD,142200,US,0,US,Machine Learning Engineer,Senior,Medium
14719,2022,FT,192000,USD,192000,US,100,US,Machine Learning Engineer,Senior,Medium
14720,2022,FT,164000,USD,164000,US,100,US,Machine Learning Engineer,Senior,Medium
14721,2022,FT,185900,USD,185900,US,0,US,Data Engineer,Senior,Medium
14722,2022,FT,129300,USD,129300,US,0,US,Data Engineer,Senior,Medium
14723,2022,FT,130000,USD,130000,US,0,US,Data Engineer,Senior,Medium
14724,2022,FT,75000,USD,75000,US,0,US,Data Engineer,Senior,Medium
14725,2022,FT,175000,USD,175000,US,0,US,Data Scientist,Senior,Medium
14726,2022,FT,120000,USD,120000,US,0,US,Data Scientist,Senior,Medium
14727,2022,FT,167500,USD,167500,US,0,US,Data Engineer,Senior,Medium
14728,2022,FT,106500,USD,106500,US,0,US,Data Engineer,Senior,Medium
14729,2022,FT,75000,USD,75000,US,100,US,Data Analyst,Middle,Medium
14730,2022,FT,60000,USD,60000,US,100,US,Data Analyst,Middle,Medium
14731,2022,FT,184000,USD,184000,US,100,US,Applied Scientist,Senior,Medium
14732,2022,FT,142000,USD,142000,US,100,US,Applied Scientist,Senior,Medium
14733,2022,FT,145000,USD,145000,US,0,US,Data Scientist,Middle,Medium
14734,2022,FT,100000,USD,100000,US,0,US,Data Scientist,Middle,Medium
14735,2022,FT,2500000,INR,31795,IN,100,US,Data Scientist,Middle,Medium
14736,2022,FT,198000,PLN,44365,PL,100,PL,NLP Engineer,Middle,Small
14737,2022,FT,175000,USD,175000,US,0,US,Data Engineer,Senior,Medium
14738,2022,FT,120000,USD,120000,US,0,US,Data Engineer,Senior,Medium
14739,2022,FT,175000,USD,175000,US,0,US,Data Engineer,Senior,Medium
14740,2022,FT,120000,USD,120000,US,0,US,Data Engineer,Senior,Medium
14741,2022,FT,200000,USD,200000,US,0,US,Data Engineer,Expert,Medium
14742,2022,FT,145000,USD,145000,US,0,US,Data Engineer,Expert,Medium
14743,2022,FT,75000,GBP,92350,GB,100,GB,Data Engineer,Middle,Medium
14744,2022,FT,60000,GBP,73880,GB,100,GB,Data Engineer,Middle,Medium
14745,2022,FT,145000,USD,145000,US,0,US,Data Engineer,Senior,Medium
14746,2022,FT,100000,USD,100000,US,0,US,Data Engineer,Senior,Medium
14747,2022,FT,192000,USD,192000,US,100,US,Applied Scientist,Senior,Medium
14748,2022,FT,164000,USD,164000,US,100,US,Applied Scientist,Senior,Medium
14749,2022,FT,310000,USD,310000,US,100,US,Data Engineer,Expert,Medium
14750,2022,FT,239000,USD,239000,US,100,US,Data Engineer,Expert,Medium
14751,2022,FT,120000,USD,120000,US,0,US,Data Analyst,Senior,Medium
14752,2022,FT,95000,USD,95000,US,0,US,Data Analyst,Senior,Medium
14753,2022,FT,145000,USD,145000,US,0,US,Machine Learning Engineer,Senior,Medium
14754,2022,FT,135000,USD,135000,US,0,US,Machine Learning Engineer,Senior,Medium
14755,2022,FT,100000,USD,100000,US,0,US,Data Engineer,Senior,Medium
14756,2022,FT,78000,USD,78000,US,0,US,Data Engineer,Senior,Medium
14757,2022,FT,70000,EUR,73546,ES,0,ES,Data Engineer,Senior,Medium
14758,2022,FT,35000,EUR,36773,ES,0,ES,Data Engineer,Senior,Medium
14759,2022,FT,160000,USD,160000,US,100,US,Data Engineer,Middle,Medium
14760,2022,FT,120000,USD,120000,US,100,US,Data Engineer,Middle,Medium
14761,2022,FT,190000,USD,190000,US,0,US,Data Scientist,Senior,Medium
14762,2022,FT,150000,USD,150000,US,0,US,Data Scientist,Senior,Medium
14763,2022,FT,2800000,INR,35610,IN,50,IN,Data Engineer,Middle,Large
14764,2022,FT,125000,USD,125000,CO,100,CO,AI Scientist,Senior,Large
14765,2022,FT,120000,USD,120000,US,0,US,Data Engineer,Senior,Medium
14766,2022,FT,95000,USD,95000,US,0,US,Data Engineer,Senior,Medium
14767,2022,FT,150000,USD,150000,US,0,US,Data Analyst,Middle,Medium
14768,2022,FT,100000,USD,100000,US,0,US,Data Analyst,Middle,Medium
14769,2022,FT,45000,EUR,47280,ES,0,ES,Data Scientist,Senior,Medium
14770,2022,FT,36000,EUR,37824,ES,0,ES,Data Scientist,Senior,Medium
14771,2022,FT,115934,USD,115934,US,100,US,Data Analyst,Senior,Medium
14772,2022,FT,81666,USD,81666,US,100,US,Data Analyst,Senior,Medium
14773,2022,FT,175000,USD,175000,US,100,US,Data Scientist,Senior,Medium
14774,2022,FT,140000,USD,140000,US,100,US,Data Scientist,Senior,Medium
14775,2022,FT,120000,USD,120000,US,0,US,Data Engineer,Senior,Medium
14776,2022,FT,95000,USD,95000,US,0,US,Data Engineer,Senior,Medium
14777,2022,FT,249500,USD,249500,US,0,US,Research Engineer,Senior,Medium
14778,2022,FT,149850,USD,149850,US,0,US,Research Engineer,Senior,Medium
14779,2022,FT,122500,USD,122500,US,100,US,Analytics Engineer,Middle,Medium
14780,2022,FT,100000,USD,100000,US,100,US,Analytics Engineer,Middle,Medium
14781,2022,FT,249500,USD,249500,US,0,US,Data Scientist,Senior,Medium
14782,2022,FT,149850,USD,149850,US,0,US,Data Scientist,Senior,Medium
14783,2022,FT,55000,USD,55000,US,0,US,Data Analyst,Entry,Medium
14784,2022,FT,48000,USD,48000,US,0,US,Data Analyst,Entry,Medium
14785,2022,FT,249500,USD,249500,US,0,US,Research Scientist,Senior,Medium
14786,2022,FT,149850,USD,149850,US,0,US,Research Scientist,Senior,Medium
14787,2022,FT,56000,EUR,58837,FR,100,FR,Computer Vision Engineer,Middle,Small
14788,2022,FT,190000,USD,190000,US,100,US,Data Engineer,Senior,Medium
14789,2022,FT,120000,USD,120000,US,100,US,Data Engineer,Senior,Medium
14790,2022,FT,127000,USD,127000,US,100,US,Data Analyst,Senior,Medium
14791,2022,FT,104000,USD,104000,US,100,US,Data Analyst,Senior,Medium
14792,2022,FT,210000,USD,210000,US,100,US,Data Scientist,Senior,Medium
14793,2022,FT,150000,USD,150000,US,100,US,Data Scientist,Senior,Medium
14794,2022,FT,210000,USD,210000,US,100,US,Machine Learning Engineer,Senior,Medium
14795,2022,FT,150000,USD,150000,US,100,US,Machine Learning Engineer,Senior,Medium
14796,2022,FT,210000,USD,210000,US,100,US,Data Engineer,Senior,Medium
14797,2022,FT,130000,USD,130000,US,100,US,Data Engineer,Senior,Medium
14798,2022,FT,182750,USD,182750,US,100,US,Data Scientist,Senior,Medium
14799,2022,FT,161500,USD,161500,US,100,US,Data Scientist,Senior,Medium
14800,2022,FT,102640,USD,102640,US,100,US,Data Analyst,Middle,Medium
14801,2022,FT,66100,USD,66100,US,100,US,Data Analyst,Middle,Medium
14802,2022,FT,210000,USD,210000,US,100,US,Research Scientist,Senior,Medium
14803,2022,FT,150000,USD,150000,US,100,US,Research Scientist,Senior,Medium
14804,2022,FT,198800,USD,198800,US,0,US,Data Engineer,Senior,Medium
14805,2022,FT,122600,USD,122600,US,0,US,Data Engineer,Senior,Medium
14806,2022,FT,130000,USD,130000,US,100,US,Data Engineer,Middle,Medium
14807,2022,FT,80000,USD,80000,US,100,US,Data Engineer,Middle,Medium
14808,2022,FT,136000,USD,136000,US,100,US,Data Scientist,Senior,Medium
14809,2022,FT,104000,USD,104000,US,100,US,Data Scientist,Senior,Medium
14810,2022,FT,150000,USD,150000,US,100,US,Data Analyst,Senior,Medium
14811,2022,FT,100000,USD,100000,US,100,US,Data Analyst,Senior,Medium
14812,2022,FT,160000,USD,160000,US,0,US,Data Engineer,Entry,Medium
14813,2022,FT,135000,USD,135000,US,0,US,Data Engineer,Entry,Medium
14814,2022,FT,216000,USD,216000,US,100,US,Data Engineer,Senior,Medium
14815,2022,FT,144000,USD,144000,US,100,US,Data Engineer,Senior,Medium
14816,2022,FT,159000,USD,159000,US,100,US,Data Scientist,Expert,Medium
